pl_name,hostname,tic_id
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-6 b,Kepler-6,TIC 27916356
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-491 b,Kepler-491,TIC 158388163
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-257 b,Kepler-257,TIC 273132699
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-216 b,Kepler-216,TIC 270698499
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-32 c,Kepler-32,TIC 273590427
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-259 c,Kepler-259,TIC 158664318
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-148 c,Kepler-148,TIC 159171904
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-222 d,Kepler-222,TIC 158625100
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-29 c,Kepler-29,TIC 273875635
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-179 b,Kepler-179,TIC 268057162
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-165 c,Kepler-165,TIC 123129877
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-228 c,Kepler-228,TIC 27772524
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-20 c,Kepler-20,TIC 158554588
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-166 d,Kepler-166,TIC 26814955
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-52 b,Kepler-52,TIC 399825554
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
Kepler-197 d,Kepler-197,TIC 27397848
K2-183 d,K2-183,TIC 60256211
K2-183 d,K2-183,TIC 60256211
K2-183 d,K2-183,TIC 60256211
K2-183 d,K2-183,TIC 60256211
K2-183 d,K2-183,TIC 60256211
K2-187 e,K2-187,TIC 332024125
K2-187 e,K2-187,TIC 332024125
K2-187 e,K2-187,TIC 332024125
K2-187 e,K2-187,TIC 332024125
K2-187 e,K2-187,TIC 332024125
K2-187 c,K2-187,TIC 332024125
K2-187 c,K2-187,TIC 332024125
K2-187 c,K2-187,TIC 332024125
K2-187 c,K2-187,TIC 332024125
K2-187 c,K2-187,TIC 332024125
K2-270 b,K2-270,TIC 293375721
K2-270 b,K2-270,TIC 293375721
K2-270 b,K2-270,TIC 293375721
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-184 d,Kepler-184,TIC 63119782
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
Kepler-257 d,Kepler-257,TIC 273132699
K2-280 b,K2-280,TIC 119605900
K2-280 b,K2-280,TIC 119605900
K2-280 b,K2-280,TIC 119605900
K2-280 b,K2-280,TIC 119605900
K2-280 b,K2-280,TIC 119605900
K2-280 b,K2-280,TIC 119605900
K2-381 c,K2-381,TIC 10195089
K2-381 c,K2-381,TIC 10195089
K2-381 c,K2-381,TIC 10195089
K2-381 c,K2-381,TIC 10195089
K2-381 c,K2-381,TIC 10195089
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
Kepler-222 c,Kepler-222,TIC 158625100
HATS-36 b,HATS-36,TIC 119262291
HATS-36 b,HATS-36,TIC 119262291
HATS-36 b,HATS-36,TIC 119262291
HATS-36 b,HATS-36,TIC 119262291
HATS-36 b,HATS-36,TIC 119262291
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
Kepler-229 b,Kepler-229,TIC 399912169
K2-222 b,K2-222,TIC 257774438
K2-222 b,K2-222,TIC 257774438
K2-222 b,K2-222,TIC 257774438
K2-222 b,K2-222,TIC 257774438
K2-222 b,K2-222,TIC 257774438
K2-222 b,K2-222,TIC 257774438
K2-222 b,K2-222,TIC 257774438
K2-222 b,K2-222,TIC 257774438
K2-214 b,K2-214,TIC 344657681
K2-214 b,K2-214,TIC 344657681
K2-214 b,K2-214,TIC 344657681
K2-214 b,K2-214,TIC 344657681
K2-214 b,K2-214,TIC 344657681
K2-220 b,K2-220,TIC 266012991
K2-220 b,K2-220,TIC 266012991
K2-220 b,K2-220,TIC 266012991
K2-220 b,K2-220,TIC 266012991
K2-220 b,K2-220,TIC 266012991
K2-216 b,K2-216,TIC 418761354
K2-216 b,K2-216,TIC 418761354
K2-216 b,K2-216,TIC 418761354
K2-216 b,K2-216,TIC 418761354
K2-216 b,K2-216,TIC 418761354
K2-216 b,K2-216,TIC 418761354
K2-216 b,K2-216,TIC 418761354
K2-212 b,K2-212,TIC 388811663
K2-212 b,K2-212,TIC 388811663
K2-212 b,K2-212,TIC 388811663
K2-212 b,K2-212,TIC 388811663
K2-212 b,K2-212,TIC 388811663
K2-212 b,K2-212,TIC 388811663
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
Kepler-166 c,Kepler-166,TIC 26814955
K2-151 b,K2-151,TIC 376936928
K2-151 b,K2-151,TIC 376936928
K2-151 b,K2-151,TIC 376936928
K2-151 b,K2-151,TIC 376936928
K2-295 b,K2-295,TIC 610976842
K2-295 b,K2-295,TIC 610976842
K2-295 b,K2-295,TIC 610976842
K2-295 b,K2-295,TIC 610976842
K2-295 b,K2-295,TIC 610976842
K2-282 b,K2-282,TIC 266030192
K2-282 b,K2-282,TIC 266030192
K2-282 b,K2-282,TIC 266030192
K2-282 b,K2-282,TIC 266030192
K2-283 b,K2-283,TIC 266017624
K2-283 b,K2-283,TIC 266017624
K2-283 b,K2-283,TIC 266017624
K2-281 b,K2-281,TIC 380884458
K2-281 b,K2-281,TIC 380884458
K2-281 b,K2-281,TIC 380884458
K2-387 b,K2-387,TIC 376938120
K2-387 b,K2-387,TIC 376938120
K2-387 b,K2-387,TIC 376938120
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
Kepler-197 b,Kepler-197,TIC 27397848
K2-156 b,K2-156,TIC 176868262
K2-156 b,K2-156,TIC 176868262
K2-156 b,K2-156,TIC 176868262
K2-157 b,K2-157,TIC 349445372
K2-157 b,K2-157,TIC 349445372
K2-157 b,K2-157,TIC 349445372
K2-158 b,K2-158,TIC 35021200
K2-158 b,K2-158,TIC 35021200
K2-244 b,K2-244,TIC 56814628
K2-244 b,K2-244,TIC 56814628
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
Kepler-108 c,Kepler-108,TIC 271164755
K2-159 b,K2-159,TIC 35064295
K2-159 b,K2-159,TIC 35064295
K2-160 b,K2-160,TIC 349456525
K2-161 b,K2-161,TIC 349445839
K2-162 b,K2-162,TIC 94892940
K2-162 b,K2-162,TIC 94892940
K2-163 b,K2-163,TIC 56760743
K2-165 b,K2-165,TIC 149969625
K2-165 c,K2-165,TIC 149969625
K2-165 d,K2-165,TIC 149969625
K2-165 d,K2-165,TIC 149969625
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-477 b,Kepler-477,TIC 158633329
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
Kepler-108 b,Kepler-108,TIC 271164755
EPIC 201595106 b,EPIC 201595106,TIC 397052808
EPIC 201595106 b,EPIC 201595106,TIC 397052808
EPIC 201595106 b,EPIC 201595106,TIC 397052808
EPIC 201595106 b,EPIC 201595106,TIC 397052808
K2-166 b,K2-166,TIC 377171980
K2-166 b,K2-166,TIC 377171980
K2-175 b,K2-175,TIC 435279748
K2-176 b,K2-176,TIC 440724456
K2-176 b,K2-176,TIC 440724456
K2-177 b,K2-177,TIC 114031109
K2-178 b,K2-178,TIC 26078330
K2-178 b,K2-178,TIC 26078330
K2-178 b,K2-178,TIC 26078330
Kepler-9 d,Kepler-9,TIC 120571842
Kepler-9 d,Kepler-9,TIC 120571842
Kepler-9 d,Kepler-9,TIC 120571842
Kepler-9 d,Kepler-9,TIC 120571842
Kepler-9 d,Kepler-9,TIC 120571842
Kepler-9 d,Kepler-9,TIC 120571842
Kepler-9 d,Kepler-9,TIC 120571842
Kepler-9 d,Kepler-9,TIC 120571842
K2-183 b,K2-183,TIC 60256211
K2-183 b,K2-183,TIC 60256211
K2-183 b,K2-183,TIC 60256211
K2-185 b,K2-185,TIC 337607207
K2-185 b,K2-185,TIC 337607207
K2-185 b,K2-185,TIC 337607207
K2-185 c,K2-185,TIC 337607207
K2-185 c,K2-185,TIC 337607207
K2-185 c,K2-185,TIC 337607207
K2-263 b,K2-263,TIC 21276520
K2-263 b,K2-263,TIC 21276520
K2-263 b,K2-263,TIC 21276520
K2-263 b,K2-263,TIC 21276520
K2-263 b,K2-263,TIC 21276520
K2-186 b,K2-186,TIC 203228393
K2-186 b,K2-186,TIC 203228393
K2-341 b,K2-341,TIC 175290685
K2-341 b,K2-341,TIC 175290685
K2-341 b,K2-341,TIC 175290685
K2-187 b,K2-187,TIC 332024125
K2-187 b,K2-187,TIC 332024125
K2-187 b,K2-187,TIC 332024125
K2-187 b,K2-187,TIC 332024125
K2-188 b,K2-188,TIC 175236511
K2-188 b,K2-188,TIC 175236511
K2-189 b,K2-189,TIC 422349881
K2-189 b,K2-189,TIC 422349881
K2-189 b,K2-189,TIC 422349881
K2-189 b,K2-189,TIC 422349881
K2-190 c,K2-190,TIC 392469577
K2-195 c,K2-195,TIC 178941218
K2-195 c,K2-195,TIC 178941218
K2-196 b,K2-196,TIC 178954837
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
Kepler-42 b,Kepler-42,TIC 63126862
K2-201 b,K2-201,TIC 125060509
K2-201 b,K2-201,TIC 125060509
K2-201 c,K2-201,TIC 125060509
K2-201 c,K2-201,TIC 125060509
K2-202 b,K2-202,TIC 441907126
K2-202 b,K2-202,TIC 441907126
K2-381 b,K2-381,TIC 10195089
K2-381 b,K2-381,TIC 10195089
K2-381 b,K2-381,TIC 10195089
K2-381 d,K2-381,TIC 10195089
K2-381 d,K2-381,TIC 10195089
K2-381 d,K2-381,TIC 10195089
K2-382 b,K2-382,TIC 187960878
K2-382 b,K2-382,TIC 187960878
K2-382 b,K2-382,TIC 187960878
K2-383 b,K2-383,TIC 31244979
K2-383 b,K2-383,TIC 31244979
K2-383 b,K2-383,TIC 31244979
K2-203 b,K2-203,TIC 333605244
K2-203 b,K2-203,TIC 333605244
K2-203 b,K2-203,TIC 333605244
K2-204 b,K2-204,TIC 248351386
K2-204 b,K2-204,TIC 248351386
K2-204 b,K2-204,TIC 248351386
K2-205 b,K2-205,TIC 344661825
K2-205 b,K2-205,TIC 344661825
K2-206 b,K2-206,TIC 257392778
K2-207 b,K2-207,TIC 257571543
K2-207 b,K2-207,TIC 257571543
K2-208 b,K2-208,TIC 399722652
K2-208 b,K2-208,TIC 399722652
K2-208 b,K2-208,TIC 399722652
K2-209 b,K2-209,TIC 257436461
K2-210 b,K2-210,TIC 388801714
K2-210 b,K2-210,TIC 388801714
K2-211 b,K2-211,TIC 399731211
K2-211 b,K2-211,TIC 399731211
K2-211 b,K2-211,TIC 399731211
K2-211 b,K2-211,TIC 399731211
K2-213 b,K2-213,TIC 257435562
K2-215 b,K2-215,TIC 376905329
K2-215 b,K2-215,TIC 376905329
K2-217 b,K2-217,TIC 405333767
K2-217 b,K2-217,TIC 405333767
K2-218 b,K2-218,TIC 266014458
K2-218 b,K2-218,TIC 266014458
K2-219 b,K2-219,TIC 266014079
K2-219 b,K2-219,TIC 266014079
K2-219 c,K2-219,TIC 266014079
K2-219 c,K2-219,TIC 266014079
K2-219 d,K2-219,TIC 266014079
K2-219 d,K2-219,TIC 266014079
K2-221 b,K2-221,TIC 257801011
K2-221 b,K2-221,TIC 257801011
K2-223 b,K2-223,TIC 98594138
K2-223 b,K2-223,TIC 98594138
K2-223 b,K2-223,TIC 98594138
K2-223 c,K2-223,TIC 98594138
K2-223 c,K2-223,TIC 98594138
K2-223 c,K2-223,TIC 98594138
K2-224 b,K2-224,TIC 32425577
K2-224 b,K2-224,TIC 32425577
K2-224 c,K2-224,TIC 32425577
K2-224 c,K2-224,TIC 32425577
K2-225 b,K2-225,TIC 98677125
K2-225 b,K2-225,TIC 98677125
K2-225 b,K2-225,TIC 98677125
K2-226 b,K2-226,TIC 176938958
K2-226 b,K2-226,TIC 176938958
K2-226 b,K2-226,TIC 176938958
K2-227 b,K2-227,TIC 156599123
K2-228 b,K2-228,TIC 98751904
K2-228 b,K2-228,TIC 98751904
K2-229 b,K2-229,TIC 98720809
K2-229 b,K2-229,TIC 98720809
K2-229 b,K2-229,TIC 98720809
K2-229 b,K2-229,TIC 98720809
K2-229 b,K2-229,TIC 98720809
K2-229 b,K2-229,TIC 98720809
K2-229 c,K2-229,TIC 98720809
K2-229 c,K2-229,TIC 98720809
K2-229 c,K2-229,TIC 98720809
K2-229 c,K2-229,TIC 98720809
K2-230 b,K2-230,TIC 288527728
K2-230 b,K2-230,TIC 288527728
EPIC 229004835 b,EPIC 229004835,TIC 94924543
EPIC 229004835 b,EPIC 229004835,TIC 94924543
EPIC 229004835 b,EPIC 229004835,TIC 94924543
EPIC 229004835 b,EPIC 229004835,TIC 94924543
K2-259 b,K2-259,TIC 377259959
K2-259 b,K2-259,TIC 377259959
K2-80 d,K2-80,TIC 242961495
K2-80 d,K2-80,TIC 242961495
EPIC 228836835 b,EPIC 228836835,TIC 51641442
EPIC 228836835 b,EPIC 228836835,TIC 51641442
K2-331 c,K2-331,TIC 46296576
K2-331 c,K2-331,TIC 46296576
K2-333 b,K2-333,TIC 330690135
K2-333 b,K2-333,TIC 330690135
K2-333 b,K2-333,TIC 330690135
K2-333 b,K2-333,TIC 330690135
K2-334 b,K2-334,TIC 330687113
K2-334 b,K2-334,TIC 330687113
K2-334 b,K2-334,TIC 330687113
K2-334 b,K2-334,TIC 330687113
K2-342 b,K2-342,TIC 197215129
K2-342 b,K2-342,TIC 197215129
K2-343 c,K2-343,TIC 197246627
K2-343 c,K2-343,TIC 197246627
K2-343 c,K2-343,TIC 197246627
K2-344 b,K2-344,TIC 203289099
K2-344 b,K2-344,TIC 203289099
K2-344 b,K2-344,TIC 203289099
K2-348 b,K2-348,TIC 117275513
K2-348 b,K2-348,TIC 117275513
K2-348 b,K2-348,TIC 117275513
K2-348 c,K2-348,TIC 117275513
K2-348 c,K2-348,TIC 117275513
K2-352 c,K2-352,TIC 86130229
K2-352 c,K2-352,TIC 86130229
K2-352 d,K2-352,TIC 86130229
K2-352 d,K2-352,TIC 86130229
G 9-40 b,G 9-40,TIC 203214081
G 9-40 b,G 9-40,TIC 203214081
G 9-40 b,G 9-40,TIC 203214081
G 9-40 b,G 9-40,TIC 203214081
G 9-40 b,G 9-40,TIC 203214081
HD 80653 b,HD 80653,TIC 55315929
HD 80653 b,HD 80653,TIC 55315929
HD 80653 b,HD 80653,TIC 55315929
HD 80653 b,HD 80653,TIC 55315929
Kepler-21 b,Kepler-21,TIC 121214185
Kepler-21 b,Kepler-21,TIC 121214185
Kepler-21 b,Kepler-21,TIC 121214185
Kepler-21 b,Kepler-21,TIC 121214185
Kepler-21 b,Kepler-21,TIC 121214185
